Year,Country ,Continent,Sub Continent,Date,Arrivals 
2022,ROMANIA,Europe,Eastern Europe,2022/06/30,46
2022,ROMANIA,Europe,Eastern Europe,2022/07/31,64
2022,ROMANIA,Europe,Eastern Europe,2022/08/31,117
2022,ROMANIA,Europe,Eastern Europe,2022/09/30,77
2022,ROMANIA,Europe,Eastern Europe,2022/10/31,110
2022,ROMANIA,Europe,Eastern Europe,2022/11/30,146
2022,ROMANIA,Europe,Eastern Europe,2022/12/31,407
2022,RUSSIAN FEDERATION,Europe,Eastern Europe,2022/01/31,"13,478"
2022,RUSSIAN FEDERATION,Europe,Eastern Europe,2022/02/28,"15,340"
2022,RUSSIAN FEDERATION,Europe,Eastern Europe,2022/03/31,"8,899"
2022,RUSSIAN FEDERATION,Europe,Eastern Europe,2022/04/30,"3,874"
2022,RUSSIAN FEDERATION,Europe,Eastern Europe,2022/05/31,"3,202"
2022,RUSSIAN FEDERATION,Europe,Eastern Europe,2022/06/30,"1,610"
2022,RUSSIAN FEDERATION,Europe,Eastern Europe,2022/07/31,"1,918"
2022,RUSSIAN FEDERATION,Europe,Eastern Europe,2022/08/31,"1,426"
2022,RUSSIAN FEDERATION,Europe,Eastern Europe,2022/09/30,"1,553"
2022,RUSSIAN FEDERATION,Europe,Eastern Europe,2022/10/31,"6,189"
2022,RUSSIAN FEDERATION,Europe,Eastern Europe,2022/11/30,"13,820"
2022,RUSSIAN FEDERATION,Europe,Eastern Europe,2022/12/31,"19,963"
2022,RWANDA,Africa,Eastern Africa,2022/01/31,3
2022,RWANDA,Africa,Eastern Africa,2022/02/28,1
2022,RWANDA,Africa,Eastern Africa,2022/03/31,0
2022,RWANDA,Africa,Eastern Africa,2022/04/30,2
2022,RWANDA,Africa,Eastern Africa,2022/05/31,0
2022,RWANDA,Africa,Eastern Africa,2022/06/30,0
2022,RWANDA,Africa,Eastern Africa,2022/07/31,0
2022,RWANDA,Africa,Eastern Africa,2022/08/31,0
2022,RWANDA,Africa,Eastern Africa,2022/09/30,0
2022,RWANDA,Africa,Eastern Africa,2022/10/31,0
2022,RWANDA,Africa,Eastern Africa,2022/11/30,1
2022,RWANDA,Africa,Eastern Africa,2022/12/31,2
2022,SAINT KITTS & NEVIS,North America,Caribbean,2022/01/31,4
2022,SAINT KITTS & NEVIS,North America,Caribbean,2022/02/28,8
2022,SAINT KITTS & NEVIS,North America,Caribbean,2022/03/31,3
2022,SAINT KITTS & NEVIS,North America,Caribbean,2022/04/30,3
2022,SAINT KITTS & NEVIS,North America,Caribbean,2022/05/31,6
2022,SAINT KITTS & NEVIS,North America,Caribbean,2022/06/30,2
2022,SAINT KITTS & NEVIS,North America,Caribbean,2022/07/31,3
2022,SAINT KITTS & NEVIS,North America,Caribbean,2022/08/31,1
2022,SAINT KITTS & NEVIS,North America,Caribbean,2022/09/30,1
2022,SAINT KITTS & NEVIS,North America,Caribbean,2022/10/31,4
2022,SAINT KITTS & NEVIS,North America,Caribbean,2022/11/30,1
2022,SAINT KITTS & NEVIS,North America,Caribbean,2022/12/31,10
2022,SAINT LUCIA,North America,Caribbean,2022/01/31,0
2022,SAINT LUCIA,North America,Caribbean,2022/02/28,0
2022,SAINT LUCIA,North America,Caribbean,2022/03/31,0
2022,SAINT LUCIA,North America,Caribbean,2022/04/30,1
2022,SAINT LUCIA,North America,Caribbean,2022/05/31,0
2022,SAINT LUCIA,North America,Caribbean,2022/06/30,0
2022,SAINT LUCIA,North America,Caribbean,2022/07/31,3
2022,SAINT LUCIA,North America,Caribbean,2022/08/31,2
2022,SAINT LUCIA,North America,Caribbean,2022/09/30,0
2022,SAINT LUCIA,North America,Caribbean,2022/10/31,0
2022,SAINT LUCIA,North America,Caribbean,2022/11/30,1
2022,SAINT LUCIA,North America,Caribbean,2022/12/31,0
2022,SAN MARINO,Europe,Southern Europe,2022/01/31,0
2022,SAN MARINO,Europe,Southern Europe,2022/02/28,0
2022,SAN MARINO,Europe,Southern Europe,2022/03/31,0
2022,SAN MARINO,Europe,Southern Europe,2022/04/30,0
2022,SAN MARINO,Europe,Southern Europe,2022/05/31,0
2022,SAN MARINO,Europe,Southern Europe,2022/06/30,0
2022,SAN MARINO,Europe,Southern Europe,2022/07/31,0
2022,SAN MARINO,Europe,Southern Europe,2022/08/31,0
2022,SAN MARINO,Europe,Southern Europe,2022/09/30,0
2022,SAN MARINO,Europe,Southern Europe,2022/10/31,0
2022,SAN MARINO,Europe,Southern Europe,2022/11/30,0
2022,SAN MARINO,Europe,Southern Europe,2022/12/31,1
2022,SAUDI ARABIA,Asia,Western Asia,2022/01/31,"1,167"
2022,SAUDI ARABIA,Asia,Western Asia,2022/02/28,861
2022,SAUDI ARABIA,Asia,Western Asia,2022/03/31,"1,397"
2022,SAUDI ARABIA,Asia,Western Asia,2022/04/30,225
2022,SAUDI ARABIA,Asia,Western Asia,2022/05/31,365
2022,SAUDI ARABIA,Asia,Western Asia,2022/06/30,281
2022,SAUDI ARABIA,Asia,Western Asia,2022/07/31,311
2022,SAUDI ARABIA,Asia,Western Asia,2022/08/31,220
2022,SAUDI ARABIA,Asia,Western Asia,2022/09/30,118
2022,SAUDI ARABIA,Asia,Western Asia,2022/10/31,212
2022,SAUDI ARABIA,Asia,Western Asia,2022/11/30,471
2022,SAUDI ARABIA,Asia,Western Asia,2022/12/31,324
2022,SENEGAL,Africa,Western Africa,2022/01/31,1
2022,SENEGAL,Africa,Western Africa,2022/02/28,0
2022,SENEGAL,Africa,Western Africa,2022/03/31,0
2022,SENEGAL,Africa,Western Africa,2022/04/30,0
2022,SENEGAL,Africa,Western Africa,2022/05/31,1
2022,SENEGAL,Africa,Western Africa,2022/06/30,3
2022,SENEGAL,Africa,Western Africa,2022/07/31,0
2022,SENEGAL,Africa,Western Africa,2022/08/31,1
2022,SENEGAL,Africa,Western Africa,2022/09/30,1
2022,SENEGAL,Africa,Western Africa,2022/10/31,1
2022,SENEGAL,Africa,Western Africa,2022/11/30,1
2022,SENEGAL,Africa,Western Africa,2022/12/31,1
2022,SERBIA,Europe,Southern Europe,2022/01/31,138
2022,SERBIA,Europe,Southern Europe,2022/02/28,158
2022,SERBIA,Europe,Southern Europe,2022/03/31,147
2022,SERBIA,Europe,Southern Europe,2022/04/30,95
2022,SERBIA,Europe,Southern Europe,2022/05/31,7
2022,SERBIA,Europe,Southern Europe,2022/06/30,6
2022,SERBIA,Europe,Southern Europe,2022/07/31,9
2022,SERBIA,Europe,Southern Europe,2022/08/31,13
2022,SERBIA,Europe,Southern Europe,2022/09/30,7
2022,SERBIA,Europe,Southern Europe,2022/10/31,12
2022,SERBIA,Europe,Southern Europe,2022/11/30,27
2022,SERBIA,Europe,Southern Europe,2022/12/31,54
2022,SEYCHELLES,Africa,Eastern Africa,2022/01/31,37
2022,SEYCHELLES,Africa,Eastern Africa,2022/02/28,32
2022,SEYCHELLES,Africa,Eastern Africa,2022/03/31,16
2022,SEYCHELLES,Africa,Eastern Africa,2022/04/30,30
2022,SEYCHELLES,Africa,Eastern Africa,2022/05/31,14
2022,SEYCHELLES,Africa,Eastern Africa,2022/06/30,9
2022,SEYCHELLES,Africa,Eastern Africa,2022/07/31,20
2022,SEYCHELLES,Africa,Eastern Africa,2022/08/31,29
2022,SEYCHELLES,Africa,Eastern Africa,2022/09/30,27
2022,SEYCHELLES,Africa,Eastern Africa,2022/10/31,36
2022,SEYCHELLES,Africa,Eastern Africa,2022/11/30,31
2022,SEYCHELLES,Africa,Eastern Africa,2022/12/31,66
2022,SIERRA LEONE,Africa,Western Africa,2022/01/31,0
2022,SIERRA LEONE,Africa,Western Africa,2022/02/28,0
2022,SIERRA LEONE,Africa,Western Africa,2022/03/31,2
2022,SIERRA LEONE,Africa,Western Africa,2022/04/30,2
2022,SIERRA LEONE,Africa,Western Africa,2022/05/31,1
2022,SIERRA LEONE,Africa,Western Africa,2022/06/30,0
2022,SIERRA LEONE,Africa,Western Africa,2022/07/31,1
2022,SIERRA LEONE,Africa,Western Africa,2022/08/31,1
2022,SIERRA LEONE,Africa,Western Africa,2022/09/30,0
2022,SIERRA LEONE,Africa,Western Africa,2022/10/31,3
2022,SIERRA LEONE,Africa,Western Africa,2022/11/30,0
2022,SIERRA LEONE,Africa,Western Africa,2022/12/31,0
2022,SINGAPORE,Asia,South-eastern Asia,2022/01/31,229
2022,SINGAPORE,Asia,South-eastern Asia,2022/02/28,283
2022,SINGAPORE,Asia,South-eastern Asia,2022/03/31,489
2022,SINGAPORE,Asia,South-eastern Asia,2022/04/30,289
2022,SINGAPORE,Asia,South-eastern Asia,2022/05/31,209
2022,SINGAPORE,Asia,South-eastern Asia,2022/06/30,222
2022,SINGAPORE,Asia,South-eastern Asia,2022/07/31,156
2022,SINGAPORE,Asia,South-eastern Asia,2022/08/31,182
2022,SINGAPORE,Asia,South-eastern Asia,2022/09/30,262
2022,SINGAPORE,Asia,South-eastern Asia,2022/10/31,297
2022,SINGAPORE,Asia,South-eastern Asia,2022/11/30,432
2022,SINGAPORE,Asia,South-eastern Asia,2022/12/31,720
2022,SLOVAKIA,Europe,Eastern Europe,2022/01/31,363
2022,SLOVAKIA,Europe,Eastern Europe,2022/02/28,515
2022,SLOVAKIA,Europe,Eastern Europe,2022/03/31,462
2022,SLOVAKIA,Europe,Eastern Europe,2022/04/30,287
2022,SLOVAKIA,Europe,Eastern Europe,2022/05/31,66
2022,SLOVAKIA,Europe,Eastern Europe,2022/06/30,47
2022,SLOVAKIA,Europe,Eastern Europe,2022/07/31,112
2022,SLOVAKIA,Europe,Eastern Europe,2022/08/31,50
2022,SLOVAKIA,Europe,Eastern Europe,2022/09/30,38
2022,SLOVAKIA,Europe,Eastern Europe,2022/10/31,87
2022,SLOVAKIA,Europe,Eastern Europe,2022/11/30,199
2022,SLOVAKIA,Europe,Eastern Europe,2022/12/31,206
2022,SLOVENIA,Europe,Southern Europe,2022/01/31,68
2022,SLOVENIA,Europe,Southern Europe,2022/02/28,116
2022,SLOVENIA,Europe,Southern Europe,2022/03/31,54
2022,SLOVENIA,Europe,Southern Europe,2022/04/30,106
2022,SLOVENIA,Europe,Southern Europe,2022/05/31,3
2022,SLOVENIA,Europe,Southern Europe,2022/06/30,24
2022,SLOVENIA,Europe,Southern Europe,2022/07/31,80
2022,SLOVENIA,Europe,Southern Europe,2022/08/31,9
2022,SLOVENIA,Europe,Southern Europe,2022/09/30,6
2022,SLOVENIA,Europe,Southern Europe,2022/10/31,33
2022,SLOVENIA,Europe,Southern Europe,2022/11/30,21
2022,SLOVENIA,Europe,Southern Europe,2022/12/31,82
2022,SOLOMON ISLANDS,Oceania,Melanesia,2022/01/31,0
2022,SOLOMON ISLANDS,Oceania,Melanesia,2022/02/28,0
2022,SOLOMON ISLANDS,Oceania,Melanesia,2022/03/31,0
2022,SOLOMON ISLANDS,Oceania,Melanesia,2022/04/30,0
2022,SOLOMON ISLANDS,Oceania,Melanesia,2022/05/31,0
2022,SOLOMON ISLANDS,Oceania,Melanesia,2022/06/30,0
2022,SOLOMON ISLANDS,Oceania,Melanesia,2022/07/31,1
2022,SOLOMON ISLANDS,Oceania,Melanesia,2022/08/31,0
2022,SOLOMON ISLANDS,Oceania,Melanesia,2022/09/30,0
2022,SOLOMON ISLANDS,Oceania,Melanesia,2022/10/31,0
2022,SOLOMON ISLANDS,Oceania,Melanesia,2022/11/30,0
2022,SOLOMON ISLANDS,Oceania,Melanesia,2022/12/31,0
2022,SOMALIA,Africa,Eastern Africa,2022/01/31,1
2022,SOMALIA,Africa,Eastern Africa,2022/02/28,2
2022,SOMALIA,Africa,Eastern Africa,2022/03/31,4
2022,SOMALIA,Africa,Eastern Africa,2022/04/30,1
2022,SOMALIA,Africa,Eastern Africa,2022/05/31,1
2022,SOMALIA,Africa,Eastern Africa,2022/06/30,0
2022,SOMALIA,Africa,Eastern Africa,2022/07/31,0
2022,SOMALIA,Africa,Eastern Africa,2022/08/31,0
2022,SOMALIA,Africa,Eastern Africa,2022/09/30,1
2022,SOMALIA,Africa,Eastern Africa,2022/10/31,5
2022,SOMALIA,Africa,Eastern Africa,2022/11/30,0
2022,SOMALIA,Africa,Eastern Africa,2022/12/31,3
2022,SOUTH AFRICA,Africa,Southern Africa,2022/01/31,73
2022,SOUTH AFRICA,Africa,Southern Africa,2022/02/28,161
2022,SOUTH AFRICA,Africa,Southern Africa,2022/03/31,290
2022,SOUTH AFRICA,Africa,Southern Africa,2022/04/30,257
2022,SOUTH AFRICA,Africa,Southern Africa,2022/05/31,64
2022,SOUTH AFRICA,Africa,Southern Africa,2022/06/30,76
2022,SOUTH AFRICA,Africa,Southern Africa,2022/07/31,55
2022,SOUTH AFRICA,Africa,Southern Africa,2022/08/31,51
2022,SOUTH AFRICA,Africa,Southern Africa,2022/09/30,34
2022,SOUTH AFRICA,Africa,Southern Africa,2022/10/31,58
2022,SOUTH AFRICA,Africa,Southern Africa,2022/11/30,125
2022,SOUTH AFRICA,Africa,Southern Africa,2022/12/31,258
2022,SOUTH KOREA,Asia,Eastern Asia,2022/01/31,104
2022,SOUTH KOREA,Asia,Eastern Asia,2022/02/28,117
2022,SOUTH KOREA,Asia,Eastern Asia,2022/03/31,200
2022,SOUTH KOREA,Asia,Eastern Asia,2022/04/30,151
2022,SOUTH KOREA,Asia,Eastern Asia,2022/05/31,63
2022,SOUTH KOREA,Asia,Eastern Asia,2022/06/30,102
2022,SOUTH KOREA,Asia,Eastern Asia,2022/07/31,87
2022,SOUTH KOREA,Asia,Eastern Asia,2022/08/31,111
2022,SOUTH KOREA,Asia,Eastern Asia,2022/09/30,138
2022,SOUTH KOREA,Asia,Eastern Asia,2022/10/31,211
2022,SOUTH KOREA,Asia,Eastern Asia,2022/11/30,237
2022,SOUTH KOREA,Asia,Eastern Asia,2022/12/31,322
2022,SOUTH SUDAN,Africa,Eastern Africa,2022/01/31,0
2022,SOUTH SUDAN,Africa,Eastern Africa,2022/02/28,0
2022,SOUTH SUDAN,Africa,Eastern Africa,2022/03/31,0
2022,SOUTH SUDAN,Africa,Eastern Africa,2022/04/30,0
2022,SOUTH SUDAN,Africa,Eastern Africa,2022/05/31,0
2022,SOUTH SUDAN,Africa,Eastern Africa,2022/06/30,0
2022,SOUTH SUDAN,Africa,Eastern Africa,2022/07/31,1
2022,SOUTH SUDAN,Africa,Eastern Africa,2022/08/31,0
2022,SOUTH SUDAN,Africa,Eastern Africa,2022/09/30,0
2022,SOUTH SUDAN,Africa,Eastern Africa,2022/10/31,0
2022,SOUTH SUDAN,Africa,Eastern Africa,2022/11/30,0
2022,SOUTH SUDAN,Africa,Eastern Africa,2022/12/31,0
2022,SPAIN,Europe,Southern Europe,2022/01/31,597
2022,SPAIN,Europe,Southern Europe,2022/02/28,744
2022,SPAIN,Europe,Southern Europe,2022/03/31,"1,112"
2022,SPAIN,Europe,Southern Europe,2022/04/30,"1,447"
2022,SPAIN,Europe,Southern Europe,2022/05/31,692
2022,SPAIN,Europe,Southern Europe,2022/06/30,"1,027"
2022,SPAIN,Europe,Southern Europe,2022/07/31,"1,499"
2022,SPAIN,Europe,Southern Europe,2022/08/31,"2,148"
2022,SPAIN,Europe,Southern Europe,2022/09/30,"1,091"
2022,SPAIN,Europe,Southern Europe,2022/10/31,799
2022,SPAIN,Europe,Southern Europe,2022/11/30,748
2022,SPAIN,Europe,Southern Europe,2022/12/31,991
2022,SUDAN,Africa,Northern Africa,2022/01/31,147
2022,SUDAN,Africa,Northern Africa,2022/02/28,151
2022,SUDAN,Africa,Northern Africa,2022/03/31,156
2022,SUDAN,Africa,Northern Africa,2022/04/30,15
2022,SUDAN,Africa,Northern Africa,2022/05/31,63
2022,SUDAN,Africa,Northern Africa,2022/06/30,21
2022,SUDAN,Africa,Northern Africa,2022/07/31,65
2022,SUDAN,Africa,Northern Africa,2022/08/31,21
2022,SUDAN,Africa,Northern Africa,2022/09/30,36
2022,SUDAN,Africa,Northern Africa,2022/10/31,66
2022,SUDAN,Africa,Northern Africa,2022/11/30,32
2022,SUDAN,Africa,Northern Africa,2022/12/31,45
2022,SURINAME,South America,South America,2022/01/31,0
2022,SURINAME,South America,South America,2022/02/28,1
2022,SURINAME,South America,South America,2022/03/31,0
2022,SURINAME,South America,South America,2022/04/30,2
2022,SURINAME,South America,South America,2022/05/31,0
2022,SURINAME,South America,South America,2022/06/30,0
2022,SURINAME,South America,South America,2022/07/31,0
2022,SURINAME,South America,South America,2022/08/31,1
2022,SURINAME,South America,South America,2022/09/30,0
2022,SURINAME,South America,South America,2022/10/31,1
2022,SURINAME,South America,South America,2022/11/30,0
2022,SURINAME,South America,South America,2022/12/31,0
2022,SWAZILAND,Africa,Southern Africa,2022/01/31,1
2022,SWAZILAND,Africa,Southern Africa,2022/02/28,2
2022,SWAZILAND,Africa,Southern Africa,2022/03/31,0
2022,SWAZILAND,Africa,Southern Africa,2022/04/30,0
2022,SWAZILAND,Africa,Southern Africa,2022/05/31,0
2022,SWAZILAND,Africa,Southern Africa,2022/06/30,0
2022,SWAZILAND,Africa,Southern Africa,2022/07/31,0
2022,SWAZILAND,Africa,Southern Africa,2022/08/31,0
2022,SWAZILAND,Africa,Southern Africa,2022/09/30,0
2022,SWAZILAND,Africa,Southern Africa,2022/10/31,0
2022,SWAZILAND,Africa,Southern Africa,2022/11/30,0
2022,SWAZILAND,Africa,Southern Africa,2022/12/31,1
2022,SWEDEN,Europe,Northern Europe,2022/01/31,683
2022,SWEDEN,Europe,Northern Europe,2022/02/28,818
2022,SWEDEN,Europe,Northern Europe,2022/03/31,725
2022,SWEDEN,Europe,Northern Europe,2022/04/30,464
2022,SWEDEN,Europe,Northern Europe,2022/05/31,104
2022,SWEDEN,Europe,Northern Europe,2022/06/30,304
2022,SWEDEN,Europe,Northern Europe,2022/07/31,209
2022,SWEDEN,Europe,Northern Europe,2022/08/31,124
2022,SWEDEN,Europe,Northern Europe,2022/09/30,145
2022,SWEDEN,Europe,Northern Europe,2022/10/31,220
2022,SWEDEN,Europe,Northern Europe,2022/11/30,409
2022,SWEDEN,Europe,Northern Europe,2022/12/31,892
2022,SWITZERLAND,Europe,Western Europe,2022/01/31,"1,186"
2022,SWITZERLAND,Europe,Western Europe,2022/02/28,"1,495"
2022,SWITZERLAND,Europe,Western Europe,2022/03/31,"1,243"
2022,SWITZERLAND,Europe,Western Europe,2022/04/30,"1,647"
2022,SWITZERLAND,Europe,Western Europe,2022/05/31,570
2022,SWITZERLAND,Europe,Western Europe,2022/06/30,665
2022,SWITZERLAND,Europe,Western Europe,2022/07/31,"2,207"
2022,SWITZERLAND,Europe,Western Europe,2022/08/31,695
2022,SWITZERLAND,Europe,Western Europe,2022/09/30,583
2022,SWITZERLAND,Europe,Western Europe,2022/10/31,889
2022,SWITZERLAND,Europe,Western Europe,2022/11/30,832
2022,SWITZERLAND,Europe,Western Europe,2022/12/31,"1,248"
2022,SYRIAN ARAB ,Asia,Western Asia,2022/01/31,5
2022,SYRIAN ARAB ,Asia,Western Asia,2022/02/28,4
2022,SYRIAN ARAB ,Asia,Western Asia,2022/03/31,1
2022,SYRIAN ARAB ,Asia,Western Asia,2022/04/30,1
2022,SYRIAN ARAB ,Asia,Western Asia,2022/05/31,0
2022,SYRIAN ARAB ,Asia,Western Asia,2022/06/30,1
2022,SYRIAN ARAB ,Asia,Western Asia,2022/07/31,0
2022,SYRIAN ARAB ,Asia,Western Asia,2022/08/31,1
2022,SYRIAN ARAB ,Asia,Western Asia,2022/09/30,0
2022,SYRIAN ARAB ,Asia,Western Asia,2022/10/31,0
2022,SYRIAN ARAB ,Asia,Western Asia,2022/11/30,0
2022,SYRIAN ARAB ,Asia,Western Asia,2022/12/31,1
2022,TAIWAN ,Asia,Eastern Asia,2022/01/31,13
2022,TAIWAN ,Asia,Eastern Asia,2022/02/28,23
2022,TAIWAN ,Asia,Eastern Asia,2022/03/31,35
2022,TAIWAN ,Asia,Eastern Asia,2022/04/30,16
2022,TAIWAN ,Asia,Eastern Asia,2022/05/31,11
2022,TAIWAN ,Asia,Eastern Asia,2022/06/30,50
2022,TAIWAN ,Asia,Eastern Asia,2022/07/31,16
2022,TAIWAN ,Asia,Eastern Asia,2022/08/31,17
2022,TAIWAN ,Asia,Eastern Asia,2022/09/30,22
2022,TAIWAN ,Asia,Eastern Asia,2022/10/31,24
2022,TAIWAN ,Asia,Eastern Asia,2022/11/30,59
2022,TAIWAN ,Asia,Eastern Asia,2022/12/31,77
2022,TAJIKISTAN,Asia,Central Asia,2022/01/31,28
2022,TAJIKISTAN,Asia,Central Asia,2022/02/28,36
2022,TAJIKISTAN,Asia,Central Asia,2022/03/31,28
2022,TAJIKISTAN,Asia,Central Asia,2022/04/30,0
2022,TAJIKISTAN,Asia,Central Asia,2022/05/31,2
2022,TAJIKISTAN,Asia,Central Asia,2022/06/30,7
2022,TAJIKISTAN,Asia,Central Asia,2022/07/31,1
2022,TAJIKISTAN,Asia,Central Asia,2022/08/31,3
2022,TAJIKISTAN,Asia,Central Asia,2022/09/30,5
2022,TAJIKISTAN,Asia,Central Asia,2022/10/31,6
2022,TAJIKISTAN,Asia,Central Asia,2022/11/30,11
2022,TAJIKISTAN,Asia,Central Asia,2022/12/31,6
2022,TANZANIA,Africa,Eastern Africa,2022/01/31,3
2022,TANZANIA,Africa,Eastern Africa,2022/02/28,2
2022,TANZANIA,Africa,Eastern Africa,2022/03/31,16
2022,TANZANIA,Africa,Eastern Africa,2022/04/30,6
2022,TANZANIA,Africa,Eastern Africa,2022/05/31,1
2022,TANZANIA,Africa,Eastern Africa,2022/06/30,3
2022,TANZANIA,Africa,Eastern Africa,2022/07/31,3
2022,TANZANIA,Africa,Eastern Africa,2022/08/31,2
2022,TANZANIA,Africa,Eastern Africa,2022/09/30,2
2022,TANZANIA,Africa,Eastern Africa,2022/10/31,1
2022,TANZANIA,Africa,Eastern Africa,2022/11/30,22
2022,TANZANIA,Africa,Eastern Africa,2022/12/31,24
2022,THAILAND,Asia,South-eastern Asia,2022/01/31,72
2022,THAILAND,Asia,South-eastern Asia,2022/02/28,86
2022,THAILAND,Asia,South-eastern Asia,2022/03/31,156
2022,THAILAND,Asia,South-eastern Asia,2022/04/30,123
2022,THAILAND,Asia,South-eastern Asia,2022/05/31,84
2022,THAILAND,Asia,South-eastern Asia,2022/06/30,131
2022,THAILAND,Asia,South-eastern Asia,2022/07/31,84
2022,THAILAND,Asia,South-eastern Asia,2022/08/31,97
2022,THAILAND,Asia,South-eastern Asia,2022/09/30,89
2022,THAILAND,Asia,South-eastern Asia,2022/10/31,210
2022,THAILAND,Asia,South-eastern Asia,2022/11/30,282
2022,THAILAND,Asia,South-eastern Asia,2022/12/31,311
2022,TIMOR-LESTE,Asia,South-eastern Asia,2022/01/31,0
2022,TIMOR-LESTE,Asia,South-eastern Asia,2022/02/28,0
2022,TIMOR-LESTE,Asia,South-eastern Asia,2022/03/31,0
2022,TIMOR-LESTE,Asia,South-eastern Asia,2022/04/30,0
2022,TIMOR-LESTE,Asia,South-eastern Asia,2022/05/31,0
2022,TIMOR-LESTE,Asia,South-eastern Asia,2022/06/30,0
2022,TIMOR-LESTE,Asia,South-eastern Asia,2022/07/31,0
2022,TIMOR-LESTE,Asia,South-eastern Asia,2022/08/31,0
2022,TIMOR-LESTE,Asia,South-eastern Asia,2022/09/30,0
2022,TIMOR-LESTE,Asia,South-eastern Asia,2022/10/31,0
2022,TIMOR-LESTE,Asia,South-eastern Asia,2022/11/30,0
2022,TIMOR-LESTE,Asia,South-eastern Asia,2022/12/31,2
2022,TOGO,Africa,Western Africa,2022/01/31,2
2022,TOGO,Africa,Western Africa,2022/02/28,0
2022,TOGO,Africa,Western Africa,2022/03/31,0
2022,TOGO,Africa,Western Africa,2022/04/30,1
2022,TOGO,Africa,Western Africa,2022/05/31,1
2022,TOGO,Africa,Western Africa,2022/06/30,0
2022,TOGO,Africa,Western Africa,2022/07/31,0
2022,TOGO,Africa,Western Africa,2022/08/31,0
2022,TOGO,Africa,Western Africa,2022/09/30,0
2022,TOGO,Africa,Western Africa,2022/10/31,0
2022,TOGO,Africa,Western Africa,2022/11/30,0
2022,TOGO,Africa,Western Africa,2022/12/31,0
2022,TONGA,Oceania,Polynesia,2022/01/31,0
2022,TONGA,Oceania,Polynesia,2022/02/28,0
2022,TONGA,Oceania,Polynesia,2022/03/31,1
2022,TONGA,Oceania,Polynesia,2022/04/30,0
2022,TONGA,Oceania,Polynesia,2022/05/31,0
2022,TONGA,Oceania,Polynesia,2022/06/30,0
2022,TONGA,Oceania,Polynesia,2022/07/31,0
2022,TONGA,Oceania,Polynesia,2022/08/31,0
2022,TONGA,Oceania,Polynesia,2022/09/30,0
2022,TONGA,Oceania,Polynesia,2022/10/31,0
2022,TONGA,Oceania,Polynesia,2022/11/30,0
2022,TONGA,Oceania,Polynesia,2022/12/31,0
2022,TRINIDAD & TOBAGO,North America,Caribbean,2022/01/31,1
2022,TRINIDAD & TOBAGO,North America,Caribbean,2022/02/28,1
2022,TRINIDAD & TOBAGO,North America,Caribbean,2022/03/31,3
2022,TRINIDAD & TOBAGO,North America,Caribbean,2022/04/30,3
2022,TRINIDAD & TOBAGO,North America,Caribbean,2022/05/31,1
2022,TRINIDAD & TOBAGO,North America,Caribbean,2022/06/30,0
2022,TRINIDAD & TOBAGO,North America,Caribbean,2022/07/31,0
2022,TRINIDAD & TOBAGO,North America,Caribbean,2022/08/31,1
2022,TRINIDAD & TOBAGO,North America,Caribbean,2022/09/30,1
2022,TRINIDAD & TOBAGO,North America,Caribbean,2022/10/31,1
2022,TRINIDAD & TOBAGO,North America,Caribbean,2022/11/30,2
2022,TRINIDAD & TOBAGO,North America,Caribbean,2022/12/31,8
2022,TUNISIA,Africa,Northern Africa,2022/01/31,30
2022,TUNISIA,Africa,Northern Africa,2022/02/28,36
2022,TUNISIA,Africa,Northern Africa,2022/03/31,94
